lon,lat,lon_norm,lat_norm,lon_bin,lat_bin,partition_id,local_cluster,is_border,global_cluster
121.4255,31.2296,0.38617999442740963,0.3083146067415738,46,36,46_36,-1,True,-1
121.4218,31.2315,0.38102535525215897,0.31002247191011234,45,37,45_37,-1,True,-1
121.4218,31.2316,0.38102535525215897,0.31011235955056154,45,37,45_37,-1,True,-1
121.4221,31.2318,0.3814432989690658,0.31029213483146,45,37,45_37,-1,True,-1
121.4221,31.2318,0.3814432989690658,0.31029213483146,45,37,45_37,-1,True,-1
121.4225,31.2311,0.3820005572582816,0.3096629213483154,45,37,45_37,-1,True,-1
121.4218,31.2248,0.38102535525215897,0.30399999999999805,45,36,45_36,-1,False,-1
121.4206,31.2206,0.3793535803844919,0.300224719101124,45,36,45_36,-1,True,-1
121.418,31.2168,0.3757314015045994,0.29680898876404377,45,35,45_35,-1,True,-1
121.418,31.2161,0.3757314015045994,0.29617977528089917,45,35,45_35,-1,True,-1
121.4183,31.2148,0.3761493452215063,0.29501123595505596,45,35,45_35,-1,True,-1
121.4196,31.215,0.3779604346614624,0.2951910112359544,45,35,45_35,-1,False,-1
121.4213,31.2151,0.38032878239063433,0.2952808988764037,45,35,45_35,-1,False,-1
121.4236,31.2155,0.38353301755361996,0.29564044943820056,46,35,46_35,-1,True,-1
121.4255,31.2151,0.38617999442740963,0.2952808988764037,46,35,46_35,-1,False,-1
121.426,31.215,0.3868765672889343,0.2951910112359544,46,35,46_35,-1,False,-1
121.4273,31.2151,0.38868765672889044,0.2952808988764037,46,35,46_35,-1,False,-1
121.4285,31.2158,0.39035943159653774,0.29591011235955145,46,35,46_35,-1,True,-1
121.4306,31.2173,0.3932850376149254,0.29725842696629307,47,35,47_35,-1,True,-1
121.4321,31.2185,0.39537475619949936,0.29833707865168385,47,35,47_35,-1,True,-1
121.4338,31.2191,0.39774310392867124,0.2988764044943824,47,35,47_35,-1,True,-1
121.4355,31.2205,0.4001114516578432,0.3001348314606748,48,36,48_36,-1,True,-1
121.437,31.2208,0.40220117024239727,0.3004044943820225,48,36,48_36,-1,True,-1
121.438,31.221,0.4035943159654466,0.30058426966292096,48,36,48_36,-1,True,-1
121.4398,31.2218,0.4061019782669274,0.301303370786518,48,36,48_36,-1,True,-1
121.4408,31.2223,0.40749512398995685,0.3017528089887641,48,36,48_36,-1,True,-1
121.442,31.2226,0.40916689885760416,0.3020224719101118,49,36,49_36,-1,True,-1
121.4433,31.2228,0.41097798829756027,0.30220224719101024,49,36,49_36,-1,False,-1
121.4445,31.2231,0.41264976316522733,0.30247191011235797,49,36,49_36,-1,False,-1
121.4455,31.2226,0.41404290888825684,0.3020224719101118,49,36,49_36,-1,False,-1
121.446,31.2216,0.4147394817497815,0.3011235955056163,49,36,49_36,-1,True,-1
121.4473,31.2221,0.41655057118973765,0.30157303370786565,49,36,49_36,-1,True,-1
121.4488,31.2226,0.41864028977431156,0.3020224719101118,50,36,50_36,-1,True,-1
121.45,31.223,0.42031206464195886,0.3023820224719087,50,36,50_36,-1,False,-1
121.452,31.2236,0.42309835608803764,0.30292134831460726,50,36,50_36,-1,True,-1
121.4531,31.224,0.4246308163833958,0.3032808988764042,50,36,50_36,-1,True,-1
121.4548,31.2245,0.4269991641125677,0.3037303370786503,51,36,51_36,-1,True,-1
121.4561,31.2248,0.4288102535525239,0.30399999999999805,51,36,51_36,-1,False,-1
121.4576,31.2246,0.430899972137078,0.3038202247190996,51,36,51_36,-1,False,-1
121.459,31.2246,0.432850376149343,0.3038202247190996,51,36,51_36,-1,True,-1
121.4605,31.2248,0.43494009473389716,0.30399999999999805,52,36,52_36,-1,True,-1
121.462,31.2248,0.4370298133184711,0.30399999999999805,52,36,52_36,-1,False,-1
121.4646,31.2241,0.4406519921983834,0.30337078651685345,52,36,52_36,-1,True,-1
121.466,31.2243,0.4426023962106287,0.30355056179775186,53,36,53_36,-1,True,-1
121.4665,31.2236,0.4432989690721533,0.30292134831460726,53,36,53_36,-1,True,-1
121.4653,31.2233,0.441627194204506,0.30265168539325643,52,36,52_36,-1,True,-1
121.4621,31.222,0.43716912789078,0.30148314606741644,52,36,52_36,-1,True,-1
121.4613,31.2213,0.4360546113123287,0.3008539325842686,52,36,52_36,-1,True,-1
121.462,31.2191,0.4370298133184711,0.2988764044943824,52,35,52_35,-1,True,-1
121.4625,31.2178,0.43772638617999576,0.29770786516853925,52,35,52_35,-1,False,-1
121.4628,31.2173,0.4381443298969026,0.29725842696629307,52,35,52_35,-1,False,-1
121.4633,31.2163,0.43884090275842724,0.2963595505617976,52,35,52_35,-1,False,-1
121.4641,31.215,0.4399554193368588,0.2951910112359544,52,35,52_35,-1,True,-1
121.4646,31.2135,0.4406519921983834,0.2938426966292128,52,35,52_35,-1,True,-1
121.465,31.2125,0.4412092504875992,0.2929438202247173,52,35,52_35,-1,True,-1
121.4651,31.2121,0.44134856505990805,0.2925842696629204,52,35,52_35,-1,True,-1
121.4651,31.2121,0.44134856505990805,0.2925842696629204,52,35,52_35,-1,True,-1
121.4611,31.2138,0.4357759821677307,0.2941123595505605,52,35,52_35,-1,False,-1
121.4601,31.2166,0.4343828364446814,0.2966292134831453,52,35,52_35,-1,True,-1
121.4585,31.2243,0.4321538032878184,0.30355056179775186,51,36,51_36,-1,True,-1
121.46,31.229,0.43424352187237253,0.30777528089887524,52,36,52_36,-1,True,-1
121.4616,31.2291,0.43647255502925536,0.30786516853932444,52,36,52_36,-1,True,-1
121.4628,31.23,0.4381443298969026,0.3086741573033707,52,37,52_37,-1,True,-1
121.4608,31.238,0.4353580384508238,0.315865168539325,52,37,52_37,-1,True,-1
121.4578,31.2468,0.4311786012816958,0.3237752808988763,51,38,51_38,-1,True,-1
121.4591,31.2566,0.43298969072165194,0.3325842696629199,51,39,51_39,-1,True,-1
121.455,31.266,0.4272777932571657,0.34103370786516657,51,40,51_40,-1,True,-1
121.447,31.2861,0.41613262747283075,0.35910112359550633,49,43,49_43,-1,True,-1
121.4453,31.2958,0.41376427974365887,0.3678202247191007,49,44,49_44,-1,True,-1
121.444,31.3061,0.4119531903037027,0.3770786516853936,49,45,49_45,-1,False,-1
121.444,31.3121,0.4119531903037027,0.3824719101123601,49,45,49_45,-1,True,-1
121.444,31.3121,0.4119531903037027,0.3824719101123601,49,45,49_45,-1,True,-1
121.4438,31.3125,0.4116745611590849,0.382831460674157,49,45,49_45,-1,True,-1
121.4431,31.3125,0.4106993591529623,0.382831460674157,49,45,49_45,-1,True,-1
121.4425,31.3125,0.4098634717191288,0.382831460674157,49,45,49_45,-1,True,-1
121.4411,31.3125,0.4079130677068835,0.382831460674157,48,45,48_45,-1,True,-1
121.4403,31.3128,0.4067985511284322,0.38310112359550474,48,45,48_45,-1,True,-1
121.4401,31.314,0.40651992198383424,0.38417977528089864,48,46,48_46,-1,True,-1
121.4401,31.3153,0.40651992198383424,0.38534831460674185,48,46,48_46,-1,True,-1
121.4408,31.316,0.40749512398995685,0.38597752808988645,48,46,48_46,-1,True,-1
121.4416,31.3161,0.4086096405683884,0.38606741573033565,49,46,49_46,-1,True,-1
121.456,31.2711,0.42867093898021497,0.34561797752809004,51,41,51_41,-1,False,-1
121.5016,31.309,0.4921983839509497,0.37968539325842765,59,45,59_45,-1,True,-1
121.5016,31.308,0.4921983839509497,0.37878651685393216,59,45,59_45,-1,True,-1
121.5008,31.3073,0.4910838673725182,0.37815730337078757,58,45,58_45,-1,True,-1
121.5003,31.3065,0.49038729451099355,0.37743820224719055,58,45,58_45,-1,True,-1
121.5006,31.306,0.4908052382279202,0.37698876404494436,58,45,58_45,-1,True,-1
121.5006,31.3058,0.4908052382279202,0.37680898876404595,58,45,58_45,-1,True,-1
121.5006,31.3058,0.4908052382279202,0.37680898876404595,58,45,58_45,-1,True,-1
121.5006,31.3058,0.4908052382279202,0.37680898876404595,58,45,58_45,-1,True,-1
121.5006,31.3058,0.4908052382279202,0.37680898876404595,58,45,58_45,-1,True,-1
121.5006,31.3058,0.4908052382279202,0.37680898876404595,58,45,58_45,-1,True,-1
121.5006,31.3058,0.4908052382279202,0.37680898876404595,58,45,58_45,-1,True,-1
121.5006,31.3058,0.4908052382279202,0.37680898876404595,58,45,58_45,-1,True,-1
121.5006,31.3058,0.4908052382279202,0.37680898876404595,58,45,58_45,-1,True,-1
121.5006,31.3058,0.4908052382279202,0.37680898876404595,58,45,58_45,-1,True,-1
121.5006,31.3058,0.4908052382279202,0.37680898876404595,58,45,58_45,-1,True,-1
121.5011,31.305,0.4915018110894251,0.37608988764044887,58,45,58_45,-1,True,-1
121.5016,31.3041,0.4921983839509497,0.37528089887640265,59,45,59_45,-1,True,-1
121.5026,31.3026,0.493591529673999,0.3739325842696642,59,44,59_44,-1,True,-1
121.5031,31.3016,0.49428810253552363,0.3730337078651687,59,44,59_44,-1,True,-1
121.504,31.3005,0.49554193368626404,0.372044943820224,59,44,59_44,-1,False,-1
121.5045,31.2995,0.4962385065477689,0.37114606741572853,59,44,59_44,-1,False,-1
121.5055,31.298,0.4976316522708182,0.3697977528089869,59,44,59_44,-1,False,-1
121.5065,31.2971,0.49902479799386745,0.36898876404494385,59,44,59_44,-1,True,-1
121.5078,31.2966,0.5008358874338237,0.3685393258426977,60,44,60_44,-1,True,-1
121.5078,31.2956,0.5008358874338237,0.36764044943820223,60,44,60_44,-1,True,-1
121.507,31.2941,0.49972137085539214,0.3662921348314606,59,43,59_43,-1,True,-1
121.5065,31.2931,0.49902479799386745,0.36539325842696513,59,43,59_43,-1,True,-1
121.506,31.2921,0.4983282251323428,0.3644943820224728,59,43,59_43,-1,True,-1
121.5055,31.2913,0.4976316522708182,0.3637752808988758,59,43,59_43,-1,False,-1
121.5046,31.2898,0.4963778211200778,0.36242696629213417,59,43,59_43,-1,False,-1
121.5038,31.288,0.4952633045416463,0.3608089887640448,59,43,59_43,-1,False,-1
121.5033,31.287,0.4945667316801216,0.35991011235954934,59,43,59_43,-1,True,-1
121.5023,31.2855,0.49317358595709215,0.3585617977528077,59,43,59_43,-1,True,-1
121.502,31.2845,0.4927556422401655,0.35766292134831545,59,42,59_42,-1,True,-1
121.5015,31.2835,0.49205906937864086,0.35676404494381997,59,42,59_42,-1,True,-1
121.5005,31.282,0.49066592365561135,0.35541573033707835,58,42,58_42,-1,True,-1
121.5,31.2808,0.4899693507940867,0.3543370786516844,58,42,58_42,-1,True,-1
121.4985,31.2815,0.48787963220953257,0.3549662921348322,58,42,58_42,-1,False,-1
121.495,31.2828,0.4830036221788799,0.35613483146067537,57,42,57_42,-1,True,-1
121.4931,31.2835,0.48035664530509015,0.35676404494381997,57,42,57_42,-1,True,-1
121.492,31.284,0.47882418500975177,0.3572134831460661,57,42,57_42,-1,True,-1
121.4905,31.2841,0.47673446642517786,0.35730337078651536,57,42,57_42,-1,True,-1
121.487,31.2841,0.4718584563945251,0.35730337078651536,56,42,56_42,-1,True,-1
121.4863,31.2841,0.4708832543884025,0.35730337078651536,56,42,56_42,-1,True,-1
121.486,31.2833,0.47046531067149566,0.3565842696629215,56,42,56_42,-1,True,-1
121.486,31.2823,0.47046531067149566,0.355685393258426,56,42,56_42,-1,False,-1
121.4858,31.2785,0.47018668152687787,0.3522696629213489,56,42,56_42,-1,False,-1
121.4805,31.2776,0.46280300919476414,0.3514606741573027,55,42,55_42,-1,True,-1
121.478,31.2768,0.45932014488714096,0.35074157303370884,55,42,55_42,-1,True,-1
121.4756,31.277,0.4559765951518464,0.3509213483146073,54,42,54_42,-1,True,-1
121.475,31.2715,0.45514070771801285,0.34597752808988697,54,41,54_41,-1,False,-1
121.4753,31.2683,0.4555586514349395,0.3431011235955052,54,41,54_41,-1,True,-1
121.4751,31.2655,0.4552800222903218,0.34058426966292044,54,40,54_40,-1,True,-1
121.4736,31.2611,0.4531903037057676,0.3366292134831448,54,40,54_40,-1,False,-1
121.4736,31.2611,0.4531903037057676,0.3366292134831448,54,40,54_40,-1,False,-1
121.4735,31.261,0.45305098913345876,0.3365393258426955,54,40,54_40,-1,False,-1
121.473,31.2598,0.45235441627193407,0.33546067415730163,54,40,54_40,-1,False,-1
121.4726,31.259,0.45179715798271836,0.3347415730337078,54,40,54_40,-1,True,-1
121.4725,31.2578,0.45165784341040943,0.3336629213483138,54,40,54_40,-1,True,-1
121.472,31.2561,0.4509612705488848,0.33213483146067374,54,39,54_39,-1,True,-1
121.4726,31.2541,0.45179715798271836,0.330337078651686,54,39,54_39,-1,True,-1
121.4738,31.2528,0.4534689328503656,0.32916853932584283,54,39,54_39,-1,False,-1
121.474,31.252,0.4537475619949834,0.3284494382022458,54,39,54_39,-1,False,-1
121.4695,31.2506,0.4474784062412814,0.3271910112359534,53,39,53_39,-1,False,-1
121.4628,31.2463,0.4381443298969026,0.3233258426966302,52,38,52_38,-1,True,-1
121.4596,31.2465,0.43368626358315676,0.32350561797752864,52,38,52_38,-1,True,-1
121.4591,31.2531,0.43298969072165194,0.3294382022471905,51,39,51_39,-1,True,-1
121.4585,31.2605,0.4321538032878184,0.3360898876404494,51,40,51_40,-1,True,-1
121.454,31.2686,0.4258846475341164,0.34337078651685293,51,41,51_41,-1,True,-1
121.4468,31.2886,0.415853998328213,0.3613483146067402,49,43,49_43,-1,True,-1
121.444,31.3068,0.4119531903037027,0.3777078651685382,49,45,49_45,-1,False,-1
121.4441,31.3115,0.4120925048760116,0.38193258426966153,49,45,49_45,-1,True,-1
121.446,31.3126,0.4147394817497815,0.3829213483146063,49,45,49_45,-1,True,-1
121.4463,31.3126,0.4151574254666884,0.3829213483146063,49,45,49_45,-1,True,-1
121.4476,31.3126,0.4169685149066445,0.3829213483146063,50,45,50_45,-1,True,-1
121.4478,31.3133,0.4172471440512623,0.38355056179775404,50,46,50_46,-1,True,-1
121.4476,31.3145,0.4169685149066445,0.3846292134831448,50,46,50_46,-1,True,-1
121.4475,31.3151,0.41682920033435544,0.3851685393258434,50,46,50_46,-1,True,-1
121.4475,31.3153,0.41682920033435544,0.38534831460674185,50,46,50_46,-1,True,-1
121.4466,31.3153,0.41557536918361504,0.38534831460674185,49,46,49_46,-1,True,-1
121.4446,31.3153,0.41278907773751644,0.38534831460674185,49,46,49_46,-1,False,-1
121.4436,31.3135,0.41139593201448693,0.3837303370786525,49,46,49_46,-1,True,-1
121.4436,31.3126,0.41139593201448693,0.3829213483146063,49,45,49_45,-1,True,-1
121.4438,31.3076,0.4116745611590849,0.37842696629213524,49,45,49_45,-1,False,-1
121.4438,31.308,0.4116745611590849,0.37878651685393216,49,45,49_45,-1,False,-1
121.4438,31.306,0.4116745611590849,0.37698876404494436,49,45,49_45,-1,True,-1
121.4446,31.298,0.41278907773751644,0.3697977528089869,49,44,49_44,-1,False,-1
121.4468,31.287,0.415853998328213,0.35991011235954934,49,43,49_43,-1,True,-1
121.4488,31.2761,0.41864028977431156,0.3501123595505611,50,42,50_42,-1,True,-1
121.4543,31.2676,0.4263025912510431,0.3424719101123606,51,41,51_41,-1,True,-1
121.4545,31.267,0.42658122039564106,0.34193258426966205,51,41,51_41,-1,True,-1
121.4546,31.2666,0.4267205349679499,0.3415730337078651,51,40,51_40,-1,True,-1
121.4548,31.2661,0.4269991641125677,0.341123595505619,51,40,51_40,-1,True,-1
121.4553,31.2646,0.42769573697407254,0.3397752808988774,51,40,51_40,-1,True,-1
121.4561,31.2633,0.4288102535525239,0.3386067415730342,51,40,51_40,-1,False,-1
121.457,31.2623,0.4300640847032445,0.33770786516853873,51,40,51_40,-1,False,-1
121.4585,31.2601,0.4321538032878184,0.3357303370786525,51,40,51_40,-1,True,-1
121.459,31.256,0.432850376149343,0.33204494382022454,51,39,51_39,-1,True,-1
121.4588,31.2526,0.4325717470047253,0.32898876404494437,51,39,51_39,-1,True,-1
121.4583,31.2495,0.43187517414320065,0.3262022471910119,51,39,51_39,-1,True,-1
121.4591,31.2408,0.43298969072165194,0.3183820224719098,51,38,51_38,-1,True,-1
121.4621,31.2321,0.43716912789078,0.31056179775280773,52,37,52_37,-1,False,-1
121.4635,31.2263,0.4391195319030253,0.30534831460673967,52,36,52_36,-1,False,-1
121.4635,31.2263,0.4391195319030253,0.30534831460673967,52,36,52_36,-1,False,-1
121.463,31.2251,0.4384229590415006,0.30426966292134894,52,36,52_36,-1,False,-1
121.4603,31.2248,0.4346614655892992,0.30399999999999805,52,36,52_36,-1,True,-1
121.459,31.2246,0.432850376149343,0.3038202247190996,51,36,51_36,-1,True,-1
121.4566,31.226,0.4295068264140287,0.305078651685392,51,36,51_36,-1,False,-1
121.4513,31.2258,0.422123154081915,0.30489887640449354,50,36,50_36,-1,False,-1
121.4238,31.2123,0.38381164669823775,0.29276404494381886,46,35,46_35,-1,True,-1
121.4156,31.2108,0.37238785176928507,0.29141573033707724,44,34,44_34,-1,True,-1
121.3863,31.2121,0.3315686820841468,0.2925842696629204,39,35,39_35,-1,True,-1
121.3816,31.2125,0.3250208971858468,0.2929438202247173,39,35,39_35,-1,True,-1
121.3816,31.2125,0.3250208971858468,0.2929438202247173,39,35,39_35,-1,True,-1
121.3805,31.2125,0.3234884368904887,0.2929438202247173,38,35,38_35,-1,True,-1
121.3803,31.2125,0.3232098077458907,0.2929438202247173,38,35,38_35,-1,True,-1
121.38,31.2125,0.322791864028964,0.2929438202247173,38,35,38_35,-1,True,-1
121.3801,31.2088,0.3229311786012729,0.2896179775280895,38,34,38_34,-1,False,-1
121.3835,31.2053,0.3276678740596167,0.28647191011236006,39,34,39_34,-1,False,-1
121.3853,31.2055,0.33017553636109753,0.2866516853932585,39,34,39_34,-1,False,-1
121.3853,31.2055,0.33017553636109753,0.2866516853932585,39,34,39_34,-1,False,-1
121.3863,31.2055,0.3315686820841468,0.2866516853932585,39,34,39_34,-1,True,-1
121.3865,31.2063,0.3318473112287448,0.2873707865168524,39,34,39_34,-1,True,-1
121.3861,31.2075,0.331290052939529,0.2884494382022463,39,34,39_34,-1,False,-1
121.3875,31.2075,0.33324045695179405,0.2884494382022463,39,34,39_34,-1,True,-1
121.3893,31.2075,0.33574811925327486,0.2884494382022463,40,34,40_34,-1,False,-1
121.392,31.2076,0.33950961270547625,0.28853932584269554,40,34,40_34,-1,False,-1
121.3946,31.2076,0.3431317915853886,0.28853932584269554,41,34,41_34,-1,True,-1
121.396,31.2076,0.34508219559765363,0.28853932584269554,41,34,41_34,-1,False,-1
121.398,31.2076,0.3478684870437324,0.28853932584269554,41,34,41_34,-1,False,-1
121.3996,31.2073,0.35009752020061524,0.2882696629213478,42,34,42_34,-1,True,-1
121.4011,31.207,0.3521872387851694,0.28800000000000014,42,34,42_34,-1,False,-1
121.4026,31.2066,0.3542769573697433,0.2876404494382032,42,34,42_34,-1,False,-1
121.4026,31.2066,0.3542769573697433,0.2876404494382032,42,34,42_34,-1,False,-1
121.4038,31.206,0.35594873223739054,0.28710112359550466,42,34,42_34,-1,False,-1
121.4068,31.2048,0.36012816940651865,0.2860224719101107,43,34,43_34,-1,True,-1
121.4101,31.1995,0.36472555029255355,0.281258426966292,43,33,43_33,-1,True,-1
121.4166,31.191,0.37378099749233434,0.2736179775280884,44,32,44_32,-1,True,-1
121.4238,31.1836,0.38381164669823775,0.2669662921348295,46,32,46_32,-1,True,-1
121.432,31.1801,0.39523544162719043,0.2638202247191001,47,31,47_31,-1,False,-1
121.4323,31.1883,0.39565338534409733,0.271191011235956,47,32,47_32,-1,False,-1
121.4326,31.1905,0.3960713290610042,0.27316853932584223,47,32,47_32,-1,True,-1
121.4356,31.1918,0.4002507662301322,0.27433707865168544,48,32,48_32,-1,True,-1
121.4361,31.192,0.40094733909165686,0.2745168539325839,48,32,48_32,-1,True,-1
121.4353,31.1926,0.3998328225132254,0.27505617977527924,47,33,47_33,-1,True,-1
121.4338,31.192,0.39774310392867124,0.2745168539325839,47,32,47_32,-1,True,-1
121.4341,31.1915,0.3981610476455781,0.2740674157303377,47,32,47_32,-1,True,-1
121.4341,31.1913,0.3981610476455781,0.2738876404494361,47,32,47_32,-1,True,-1
121.4328,31.191,0.39634995820562197,0.2736179775280884,47,32,47_32,-1,True,-1
121.4331,31.1921,0.3967679019225288,0.2746067415730331,47,32,47_32,-1,True,-1
121.4336,31.1936,0.39746447478405345,0.2759550561797747,47,33,47_33,-1,True,-1
121.434,31.1948,0.3980217330732692,0.2770337078651687,47,33,47_33,-1,True,-1
121.4343,31.1951,0.3984396767901761,0.27730337078651635,47,33,47_33,-1,True,-1
121.4351,31.1953,0.3995541933686274,0.2774831460674148,47,33,47_33,-1,True,-1
121.4353,31.1953,0.3998328225132254,0.2774831460674148,47,33,47_33,-1,True,-1
121.4361,31.1966,0.40094733909165686,0.27865168539325796,48,33,48_33,-1,True,-1
121.4341,31.1958,0.3981610476455781,0.27793258426966094,47,33,47_33,-1,True,-1
121.4276,31.1941,0.38910560044579734,0.27640449438202086,46,33,46_33,-1,True,-1
121.4276,31.1941,0.38910560044579734,0.27640449438202086,46,33,46_33,-1,True,-1
121.4191,31.197,0.37726386179993776,0.2790112359550549,45,33,45_33,-1,False,-1
121.4155,31.1976,0.37224853719697615,0.27955056179775345,44,33,44_33,-1,False,-1
121.4126,31.198,0.368208414600157,0.2799101123595504,44,33,44_33,-1,True,-1
121.4086,31.2018,0.36263583170799946,0.2833258426966275,43,33,43_33,-1,True,-1
121.4073,31.2071,0.3608247422680433,0.2880898876404494,43,34,43_34,-1,False,-1
121.4076,31.2105,0.36124268598495013,0.29114606741572957,43,34,43_34,-1,True,-1
121.4078,31.2083,0.3615213151295481,0.2891685393258433,43,34,43_34,-1,False,-1
121.4076,31.2153,0.36124268598495013,0.29546067415730215,43,35,43_35,-1,False,-1
121.4061,31.2233,0.3591529674003762,0.30265168539325643,43,36,43_36,-1,True,-1
121.4056,31.2316,0.35845639453887135,0.31011235955056154,43,37,43_37,-1,True,-1
121.4058,31.2321,0.3587350236834693,0.31056179775280773,43,37,43_37,-1,True,-1
121.406,31.2326,0.3590136528280871,0.31101123595505703,43,37,43_37,-1,True,-1
121.399,31.2338,0.3492616327667817,0.3120898876404478,41,37,41_37,-1,True,-1
121.3771,31.234,0.31875174143214485,0.31226966292134944,38,37,38_37,-1,False,-1
121.3755,31.2343,0.3165227082752818,0.3125393258426971,37,37,37_37,-1,True,-1
121.3715,31.2353,0.31095012538310446,0.31343820224718943,37,37,37_37,-1,False,-1
121.3701,31.237,0.3089997213708394,0.3149662921348295,37,37,37_37,-1,True,-1
121.3678,31.241,0.30579548620785374,0.31856179775280824,36,38,36_38,-1,True,-1
121.3645,31.2426,0.30119810532181884,0.3199999999999991,36,38,36_38,-1,True,-1
121.3625,31.2435,0.29841181387572024,0.32080898876404534,35,38,35_38,-1,True,-1
121.3575,31.2465,0.2914460852605134,0.32350561797752864,34,38,34_38,-1,True,-1
121.3591,31.25,0.2936751184173764,0.326651685393258,35,39,35_39,-1,True,-1
121.3583,31.2511,0.2925606018389449,0.32764044943820275,35,39,35_39,-1,True,-1
121.3571,31.2513,0.29088882697129764,0.32782022471910116,34,39,34_39,-1,True,-1
121.3565,31.2503,0.29005293953746414,0.3269213483146057,34,39,34_39,-1,True,-1
121.3568,31.2496,0.2904708832543908,0.3262921348314611,34,39,34_39,-1,True,-1
121.3576,31.2491,0.2915853998328223,0.3258426966292118,34,39,34_39,-1,True,-1
121.3586,31.2486,0.2929785455558518,0.3253932584269656,35,39,35_39,-1,True,-1
121.3581,31.2476,0.29228197269432715,0.3244943820224701,35,38,35_38,-1,True,-1
121.3576,31.247,0.2915853998328223,0.32395505617977477,34,38,34_38,-1,True,-1
121.3576,31.247,0.2915853998328223,0.32395505617977477,34,38,34_38,-1,True,-1
121.3576,31.247,0.2915853998328223,0.32395505617977477,34,38,34_38,-1,True,-1
121.3576,31.247,0.2915853998328223,0.32395505617977477,34,38,34_38,-1,True,-1
121.3571,31.246,0.29088882697129764,0.3230561797752793,34,38,34_38,-1,True,-1
121.3563,31.2448,0.2897743103928661,0.32197752808988855,34,38,34_38,-1,True,-1
121.3556,31.2433,0.28879910838672374,0.3206292134831469,34,38,34_38,-1,False,-1
121.3555,31.2418,0.28865979381443463,0.31928089887640526,34,38,34_38,-1,False,-1
121.3555,31.2416,0.28865979381443463,0.31910112359550363,34,38,34_38,-1,False,-1
121.3555,31.2416,0.28865979381443463,0.31910112359550363,34,38,34_38,-1,False,-1
121.3558,31.2408,0.28907773753134147,0.3183820224719098,34,38,34_38,-1,True,-1
121.3565,31.239,0.29005293953746414,0.3167640449438205,34,38,34_38,-1,True,-1
121.357,31.2381,0.2907495123989888,0.3159550561797742,34,37,34_37,-1,True,-1
121.3575,31.237,0.2914460852605134,0.3149662921348295,34,37,34_37,-1,True,-1
121.3576,31.2358,0.2915853998328223,0.3138876404494388,34,37,34_37,-1,True,-1
121.356,31.2353,0.28935636667593945,0.31343820224718943,34,37,34_37,-1,False,-1
121.355,31.2346,0.28796322095291,0.31280898876404484,34,37,34_37,-1,False,-1
121.3556,31.2333,0.28879910838672374,0.3116404494382016,34,37,34_37,-1,False,-1
121.3556,31.233,0.28879910838672374,0.31137078651685396,34,37,34_37,-1,False,-1
121.3571,31.2333,0.29088882697129764,0.3116404494382016,34,37,34_37,-1,True,-1
121.359,31.2338,0.29353580384506756,0.3120898876404478,35,37,35_37,-1,True,-1
121.36,31.2333,0.2949289495681168,0.3116404494382016,35,37,35_37,-1,False,-1
121.361,31.2328,0.2963220952911661,0.3111910112359555,35,37,35_37,-1,False,-1
121.363,31.2316,0.2991083867372449,0.31011235955056154,35,37,35_37,-1,True,-1
121.365,31.2306,0.30189467818332366,0.30921348314606606,36,37,36_37,-1,True,-1
121.367,31.2295,0.30468096962942226,0.3082247191011246,36,36,36_36,-1,True,-1
121.3681,31.2288,0.30621342992476064,0.30759550561797677,36,36,36_36,-1,True,-1
121.369,31.2285,0.30746726107550104,0.3073258426966291,36,36,36_36,-1,True,-1
121.364,31.2318,0.3005015324602942,0.31029213483146,36,37,36_37,-1,True,-1
121.3683,31.2326,0.30649205906937843,0.31101123595505703,36,37,36_37,-1,True,-1
121.3713,31.2381,0.3106714962385065,0.3159550561797742,37,37,37_37,-1,True,-1
121.3713,31.2391,0.3106714962385065,0.3168539325842697,37,38,37_38,-1,True,-1
121.3711,31.2393,0.3103928670938887,0.31703370786516816,37,38,37_38,-1,True,-1
121.3711,31.2393,0.3103928670938887,0.31703370786516816,37,38,37_38,-1,True,-1
121.3715,31.2385,0.31095012538310446,0.31631460674157114,37,37,37_37,-1,True,-1
121.3713,31.2381,0.3106714962385065,0.3159550561797742,37,37,37_37,-1,True,-1
121.375,31.2425,0.31582613541375715,0.31991011235954986,37,38,37_38,-1,True,-1
121.38,31.2435,0.322791864028964,0.32080898876404534,38,38,38_38,-1,False,-1
121.3803,31.2433,0.3232098077458907,0.3206292134831469,38,38,38_38,-1,True,-1
121.3803,31.2433,0.3232098077458907,0.3206292134831469,38,38,38_38,-1,True,-1
121.3836,31.2423,0.3278071886319256,0.3197303370786514,39,38,39_38,-1,False,-1
121.3898,31.2413,0.33644469211477973,0.3188314606741559,40,38,40_38,-1,False,-1
121.3923,31.2433,0.33992755642240297,0.3206292134831469,40,38,40_38,-1,True,-1
121.3958,31.2433,0.34480356645303584,0.3206292134831469,41,38,41_38,-1,False,-1
121.3958,31.2433,0.34480356645303584,0.3206292134831469,41,38,41_38,-1,False,-1
121.397,31.2433,0.3464753413207029,0.3206292134831469,41,38,41_38,-1,False,-1
121.3978,31.2438,0.34758985789913444,0.32107865168539307,41,38,41_38,-1,False,-1
121.3976,31.245,0.34731122875451664,0.32215730337078696,41,38,41_38,-1,False,-1
121.3993,31.2465,0.3496795764836886,0.32350561797752864,41,38,41_38,-1,True,-1
121.4013,31.2468,0.3524658679297871,0.3237752808988763,42,38,42_38,-1,True,-1
