lon,lat,global_cluster
121.4641,31.2163,-1
121.4671,31.21,-1
121.4593,31.2053,-1
121.4541,31.2043,-1
121.4486,31.2025,-1
121.4433,31.2006,-1
121.44,31.1993,-1
121.4393,31.203,-1
121.4408,31.2051,-1
121.4473,31.2078,-1
121.45,31.209,-1
121.453,31.2108,-1
121.4608,31.2135,-1
121.4603,31.2165,-1
121.4603,31.2168,-1
121.4603,31.2168,-1
121.4586,31.223,-1
121.4585,31.2245,-1
121.4593,31.229,-1
121.4668,31.2293,-1
121.467,31.2295,-1
121.4715,31.233,-1
121.4715,31.233,-1
121.4711,31.2358,-1
121.4721,31.2358,-1
121.4731,31.2361,-1
121.4748,31.2346,-1
121.4723,31.2336,-1
121.4725,31.23,-1
121.4671,31.227,-1
121.4686,31.2273,-1
121.4671,31.224,-1
121.4661,31.2235,-1
121.4661,31.2145,-1
121.4708,31.2038,-1
121.4691,31.198,-1
121.4465,31.1873,-1
121.4351,31.1798,-1
121.4275,31.1765,-1
121.4203,31.174,-1
121.418,31.1733,-1
121.418,31.1733,-1
121.4173,31.1731,-1
121.4173,31.1731,-1
121.4173,31.1731,-1
121.4173,31.1731,-1
121.4173,31.1731,-1
121.4173,31.1731,-1
121.4173,31.1731,-1
121.4173,31.1731,-1
121.4173,31.1731,-1
121.4173,31.1731,-1
121.4733,31.222,-1
121.4725,31.2223,-1
121.4721,31.2235,-1
121.4731,31.2238,-1
121.4733,31.2236,-1
121.4733,31.2236,-1
121.4733,31.2236,-1
121.4733,31.2236,-1
121.4733,31.2236,-1
121.4733,31.2236,-1
121.4733,31.2236,-1
121.4751,31.2265,-1
121.4751,31.2283,-1
121.4733,31.2313,-1
121.4716,31.2361,-1
121.4725,31.2353,-1
121.4745,31.2361,-1
121.4748,31.2346,-1
121.4723,31.2338,-1
121.4723,31.2326,-1
121.4731,31.2313,-1
121.4735,31.2306,-1
121.474,31.2298,-1
121.4748,31.2285,-1
121.474,31.228,-1
121.4738,31.2268,-1
121.473,31.2261,-1
121.4735,31.2251,-1
121.4738,31.2241,-1
121.473,31.2238,-1
121.473,31.2238,-1
121.473,31.2238,-1
121.473,31.2238,-1
121.473,31.2238,-1
121.473,31.2238,-1
121.473,31.2238,-1
121.4723,31.2238,-1
121.4721,31.2236,-1
121.472,31.2235,-1
121.4713,31.224,-1
121.4708,31.2251,-1
121.4713,31.2256,-1
121.4726,31.2261,-1
121.4738,31.2243,-1
121.4733,31.2238,-1
121.4733,31.2238,-1
121.4731,31.2238,-1
121.4731,31.2238,-1
121.4731,31.2238,-1
121.4731,31.2238,-1
121.4738,31.2228,-1
121.4755,31.2223,-1
121.4763,31.2221,-1
121.477,31.2223,-1
121.4776,31.2218,-1
121.4783,31.221,-1
121.4793,31.2208,-1
121.4806,31.2206,-1
121.4815,31.2193,-1
121.4821,31.2181,-1
121.4825,31.2173,-1
121.4833,31.2163,-1
121.4838,31.2155,-1
121.4846,31.2146,-1
121.4848,31.2143,-1
121.486,31.2141,-1
121.4873,31.2143,-1
121.4888,31.2145,-1
121.4906,31.2146,-1
121.4925,31.2146,-1
121.4933,31.2138,-1
121.4938,31.2128,-1
121.4935,31.2116,-1
121.493,31.2106,-1
121.4921,31.2106,-1
121.4915,31.2113,-1
121.4915,31.2125,-1
121.4915,31.2135,-1
121.4903,31.2148,-1
121.4888,31.2146,-1
121.4885,31.2156,-1
121.488,31.2168,-1
121.4868,31.2168,-1
121.4855,31.2163,-1
121.4843,31.2166,-1
121.4831,31.2175,-1
121.4823,31.2181,-1
121.4815,31.2193,-1
121.481,31.2201,-1
121.4806,31.2208,-1
121.4805,31.221,-1
121.4796,31.2225,-1
121.479,31.2238,-1
121.4788,31.2243,-1
121.4788,31.2243,-1
121.4788,31.2243,-1
121.4786,31.2248,-1
121.4775,31.2245,-1
121.4766,31.2248,-1
121.4765,31.2258,-1
121.476,31.227,-1
121.4751,31.2273,-1
121.474,31.227,-1
121.4731,31.2265,-1
121.4733,31.2255,-1
121.4736,31.2246,-1
121.472,31.2236,-1
121.4711,31.2243,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.471,31.2248,-1
121.4705,31.2248,-1
121.4703,31.2248,-1
121.4698,31.2248,-1
121.4698,31.2248,-1
121.4698,31.2253,-1
121.4705,31.2251,-1
121.4703,31.2256,-1
121.4703,31.2256,-1
121.4705,31.2256,-1
121.4715,31.2258,-1
121.4725,31.2263,-1
121.4733,31.2256,-1
121.4738,31.2243,-1
121.4731,31.2238,-1
121.472,31.2236,-1
121.4711,31.2243,-1
121.471,31.2248,-1
121.4708,31.225,-1
121.4708,31.225,-1
121.4708,31.225,-1
121.4708,31.225,-1
121.4721,31.2256,-1
121.4711,31.2251,-1
121.4711,31.2251,-1
121.4711,31.2251,-1
121.475,31.2271,-1
121.4753,31.2276,-1
121.4753,31.2281,-1
121.4741,31.2308,-1
121.4745,31.2315,-1
121.4745,31.2315,-1
121.4856,31.244,-1
121.4873,31.2476,-1
121.4955,31.251,-1
121.4995,31.2525,-1
121.4998,31.2518,-1
121.4998,31.2518,-1
121.4998,31.2518,-1
121.4986,31.252,-1
121.4995,31.2525,-1
121.5001,31.2531,-1
121.4995,31.2541,-1
121.4985,31.254,-1
121.4975,31.2536,-1
121.4958,31.253,-1
121.4938,31.2523,-1
121.4921,31.2515,-1
121.4895,31.2503,-1
121.4883,31.2496,-1
121.4871,31.2498,-1
121.4856,31.25,-1
121.485,31.2485,-1
121.4848,31.2463,-1
121.4851,31.2443,-1
121.4856,31.2426,-1
121.4845,31.2425,-1
121.483,31.2425,-1
121.4821,31.2426,-1
121.4861,31.2468,-1
121.4896,31.2481,-1
121.4975,31.2518,-1
121.5021,31.2535,-1
121.5095,31.2533,-1
121.5148,31.254,-1
121.5148,31.254,-1
121.5148,31.254,-1
121.5138,31.2538,-1
121.5128,31.2536,-1
121.5113,31.2535,-1
121.5101,31.2535,-1
121.5085,31.2531,-1
121.5056,31.2538,-1
121.5046,31.2543,-1
121.5038,31.2555,-1
121.5026,31.2558,-1
121.5011,31.2551,-1
121.4996,31.256,-1
121.4985,31.2556,-1
121.497,31.2553,-1
121.496,31.2548,-1
121.4943,31.2543,-1
121.4933,31.2538,-1
121.4921,31.2535,-1
121.4906,31.253,-1
121.4881,31.2523,-1
121.4868,31.2513,-1
121.4856,31.2501,-1
121.4851,31.2493,-1
121.4848,31.2473,-1
121.4846,31.245,-1
121.4856,31.2433,-1
121.4835,31.2425,-1
121.4818,31.2425,-1
121.4795,31.2423,-1
121.4791,31.2416,-1
121.48,31.24,-1
121.4803,31.2395,-1
121.4805,31.2386,-1
121.481,31.2371,-1
121.4805,31.2363,-1
121.48,31.2356,-1
121.4801,31.2346,-1
121.4803,31.2335,-1
121.4795,31.233,-1
121.4786,31.233,-1
121.4761,31.232,-1
121.475,31.2313,-1
121.4738,31.231,-1
121.474,31.2298,-1
121.4748,31.2285,-1
121.474,31.2278,-1
121.4738,31.2275,-1
121.4715,31.2256,-1
121.4656,31.216,-1
121.467,31.2093,-1
121.4653,31.2075,-1
121.4581,31.205,-1
121.4501,31.203,-1
121.4488,31.2025,-1
121.4438,31.2006,-1
121.4421,31.2,-1
121.437,31.197,-1
121.4356,31.1963,-1
121.4356,31.1963,-1
121.435,31.196,-1
121.4325,31.1908,-1
121.4313,31.1826,-1
121.431,31.1803,-1
121.4328,31.174,-1
121.4361,31.1715,-1
121.4428,31.1635,-1
121.4453,31.1555,-1
121.4455,31.1546,-1
121.4455,31.1536,-1
121.4456,31.1518,-1
121.4458,31.1493,-1
121.4458,31.147,-1
121.4456,31.1461,-1
121.4445,31.1458,-1
121.4448,31.146,-1
121.446,31.1476,-1
121.4458,31.1496,-1
121.4458,31.1515,-1
121.4456,31.1525,-1
121.4456,31.154,-1
121.447,31.1555,-1
121.4475,31.1561,-1
121.4471,31.1576,-1
121.447,31.1588,-1
121.4456,31.1588,-1
121.4443,31.161,-1
121.4425,31.1643,-1
121.4415,31.1663,-1
121.4408,31.1683,-1
121.4405,31.1701,-1
121.4401,31.172,-1
121.441,31.1726,-1
121.4426,31.1731,-1
121.4446,31.1736,-1
121.446,31.174,-1
121.4463,31.1741,-1
121.4476,31.1746,-1
121.448,31.176,-1
121.4481,31.1778,-1
121.4473,31.1813,-1
121.4473,31.182,-1
121.4463,31.1871,-1
121.4555,31.1905,-1
121.4643,31.196,-1
121.4688,31.1981,-1
121.4688,31.1981,-1
121.471,31.2043,-1
121.476,31.2071,-1
121.4773,31.2055,-1
121.4798,31.2065,-1
121.4798,31.2065,-1
121.4796,31.2073,-1
121.4803,31.2085,-1
121.4798,31.2096,-1
121.479,31.2105,-1
121.4783,31.2113,-1
121.4775,31.2126,-1
121.4771,31.2138,-1
121.4766,31.2153,-1
121.4763,31.2163,-1
121.4761,31.2176,-1
121.4756,31.2186,-1
121.4746,31.2205,-1
121.4741,31.2213,-1
121.4735,31.222,-1
121.4723,31.223,-1
121.4721,31.2235,-1
121.4733,31.2238,-1
121.4726,31.2236,-1
121.4726,31.2236,-1
121.4725,31.2236,-1
121.4685,31.2175,-1
121.4665,31.2173,-1
121.4658,31.2163,-1
121.467,31.2128,-1
121.4696,31.2075,-1
121.47,31.206,-1
121.4698,31.2045,-1
121.4693,31.204,-1
121.4701,31.2041,-1
121.4701,31.2041,-1
121.4685,31.2045,-1
121.4633,31.203,-1
121.455,31.1991,-1
121.4513,31.1978,-1
121.445,31.1948,-1
121.4426,31.1935,-1
121.4376,31.1916,-1
121.433,31.1908,-1
121.4286,31.191,-1
121.4258,31.1916,-1
121.422,31.194,-1
121.4198,31.1925,-1
121.4156,31.1908,-1
121.409,31.1886,-1
121.405,31.1875,-1
121.3946,31.1845,-1
121.3886,31.182,-1
121.3841,31.1795,-1
121.3788,31.1781,-1
121.3716,31.1763,-1
121.3675,31.1745,-1
121.3631,31.1728,-1
121.3558,31.1701,-1
121.3488,31.167,-1
121.3428,31.1643,-1
121.342,31.1631,-1
121.342,31.1631,-1
121.342,31.1631,-1
121.3416,31.1636,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.342,31.1638,-1
121.3421,31.164,-1
121.3433,31.1645,-1
121.345,31.1653,-1
121.3466,31.166,-1
121.3476,31.1665,-1
121.3495,31.1673,-1
121.351,31.1678,-1
121.3515,31.1681,-1
121.3516,31.1681,-1
121.3571,31.1706,-1
121.3608,31.172,-1
121.3576,31.1776,-1
121.3588,31.182,-1
121.3625,31.183,-1
121.3625,31.183,-1
121.3635,31.1815,-1
121.3633,31.181,-1
121.3633,31.181,-1
121.3638,31.1816,-1
121.3651,31.1821,-1
121.365,31.1833,-1
121.3636,31.1833,-1
121.362,31.1828,-1
121.3608,31.1825,-1
121.3596,31.1821,-1
121.3576,31.1816,-1
121.3563,31.181,-1
121.3568,31.1793,-1
121.3575,31.1778,-1
121.3591,31.1775,-1
121.3591,31.1775,-1
121.3591,31.1773,-1
121.3595,31.1761,-1
121.36,31.1743,-1
121.3608,31.1723,-1
121.36,31.1718,-1
121.3585,31.1711,-1
121.3593,31.1666,-1
121.3633,31.1566,-1
121.3686,31.1468,-1
121.3805,31.1256,-1
121.389,31.1201,-1
121.4016,31.1205,-1
121.415,31.1213,-1
121.44,31.1248,-1
121.4523,31.126,-1
121.4638,31.1291,-1
121.4758,31.1325,-1
121.488,31.1333,-1
121.5001,31.1351,-1
121.5103,31.1368,-1
121.5116,31.1371,-1
121.5073,31.1436,-1
121.5043,31.1476,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5043,31.148,-1
121.5016,31.1515,-1
121.4975,31.1558,-1
121.4938,31.1611,-1
121.4926,31.1645,-1
121.4883,31.1621,-1
121.4803,31.1585,-1
121.4776,31.1633,-1
121.4745,31.1716,-1
121.4781,31.1746,-1
121.4843,31.1783,-1
121.484,31.1781,-1
121.4833,31.178,-1
121.4803,31.176,-1
121.4741,31.1726,-1
121.4805,31.1563,-1
121.4835,31.1475,-1
121.4856,31.1468,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.485,31.1471,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1471,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4855,31.1475,-1
121.4878,31.1473,-1
121.4901,31.1478,-1
121.4938,31.148,-1
121.4933,31.1485,-1
121.4903,31.1478,-1
121.4858,31.1468,-1
121.484,31.1473,-1
121.4815,31.1543,-1
121.4781,31.1625,-1
121.4745,31.1715,-1
121.4798,31.1796,-1
121.4773,31.189,-1
121.4726,31.1993,-1
121.4686,31.2101,-1
121.4671,31.2216,-1
121.4625,31.2303,-1
121.4633,31.2371,-1
121.4671,31.2386,-1
121.4685,31.2408,-1
121.4708,31.2448,-1
121.4776,31.2456,-1
121.4775,31.247,-1
121.4775,31.247,-1
121.4768,31.2493,-1
121.4768,31.2493,-1
121.4765,31.25,-1
121.4778,31.2528,-1
121.483,31.2548,-1
121.4853,31.249,-1
121.481,31.2465,-1
121.4818,31.244,-1
121.482,31.2425,-1
121.4796,31.2423,-1
121.4746,31.241,-1
121.472,31.2401,-1
121.4691,31.2396,-1
121.4625,31.2368,-1
121.4611,31.2328,-1
121.4615,31.2325,-1
121.4606,31.2325,-1
121.4591,31.2326,-1
121.4591,31.2326,-1
121.4571,31.2335,-1
121.454,31.2331,-1
121.4515,31.2325,-1
121.4433,31.2295,-1
121.44,31.228,-1
121.4355,31.2276,-1
121.432,31.2285,-1
121.4315,31.2285,-1
121.4243,31.2288,-1
121.4245,31.2288,-1
121.4248,31.2278,-1
121.4256,31.2273,-1
121.4265,31.2263,-1
121.4276,31.2265,-1
121.4286,31.2271,-1
121.4298,31.2275,-1
121.4306,31.2268,-1
121.4308,31.2255,-1
121.4311,31.2243,-1
121.4241,31.2193,-1
121.4223,31.219,-1
121.4208,31.219,-1
121.4196,31.2188,-1
121.4178,31.2188,-1
121.4238,31.2155,-1
121.4258,31.2151,-1
121.4268,31.2148,-1
121.4281,31.2155,-1
121.4288,31.215,-1
121.4293,31.214,-1
121.4291,31.2123,-1
121.4285,31.2115,-1
121.4281,31.21,-1
121.4291,31.2098,-1
121.4313,31.2101,-1
121.4355,31.2101,-1
121.4366,31.2101,-1
121.4385,31.2095,-1
121.4393,31.2083,-1
121.4395,31.208,-1
121.4445,31.2066,-1
121.454,31.2111,-1
121.4551,31.2115,-1
121.4606,31.2135,-1
121.4621,31.2136,-1
121.4638,31.214,-1
121.4638,31.214,-1
121.4626,31.2138,-1
121.4615,31.2136,-1
121.461,31.2143,-1
121.46,31.2178,-1
121.4596,31.2195,-1
121.4618,31.2198,-1
121.4628,31.2173,-1
121.4633,31.2165,-1
121.4645,31.2145,-1
121.4651,31.2126,-1
121.4655,31.212,-1
121.4665,31.2123,-1
121.4673,31.2126,-1
121.4693,31.2133,-1
121.4725,31.2145,-1
121.4726,31.2145,-1
121.4721,31.2126,-1
121.4695,31.2106,-1
121.466,31.2155,-1
121.4663,31.2245,-1
121.4623,31.233,-1
121.458,31.2441,-1
121.4591,31.2543,-1
121.4555,31.2628,-1
121.4438,31.2598,-1
121.4316,31.2558,-1
121.4283,31.2523,-1
121.4266,31.2551,-1
121.4266,31.2551,-1
121.4263,31.2625,-1
121.4275,31.2643,-1
121.4275,31.2643,-1
121.4283,31.2648,-1
121.4285,31.2648,-1
121.4288,31.2665,-1
121.4285,31.2675,-1
121.4271,31.2676,-1
121.4263,31.2641,-1
121.426,31.2585,-1
121.425,31.2545,-1
121.4208,31.2543,-1
121.42,31.2555,-1
121.4193,31.2573,-1
121.4195,31.2586,-1
121.4211,31.2588,-1
121.4231,31.2585,-1
121.423,31.2578,-1
121.4213,31.257,-1
121.4198,31.256,-1
121.419,31.2555,-1
121.4176,31.2545,-1
121.418,31.2538,-1
121.4165,31.2498,-1
121.4091,31.2483,-1
121.4055,31.2475,-1
121.4055,31.2475,-1
121.405,31.2475,-1
121.4055,31.2441,-1
121.4023,31.2445,-1
121.3996,31.244,-1
121.3998,31.244,-1
121.3986,31.2436,-1
121.3976,31.2443,-1
121.3976,31.2463,-1
121.3978,31.2463,-1
121.4066,31.2473,-1
121.4125,31.245,-1
121.4135,31.2441,-1
121.4148,31.2435,-1
121.4191,31.2458,-1
121.4276,31.2516,-1
121.4358,31.2573,-1
121.4445,31.2596,-1
121.4445,31.2596,-1
121.4601,31.2595,-1
121.4646,31.2533,-1
121.4648,31.2525,-1
121.4678,31.2533,-1
121.4695,31.2536,-1
121.4695,31.2536,-1
121.4705,31.254,-1
121.472,31.254,-1
121.4731,31.2536,-1
121.4738,31.2528,-1
121.4746,31.252,-1
121.4758,31.2506,-1
121.4766,31.2495,-1
121.477,31.2483,-1
121.4775,31.2475,-1
121.4775,31.2463,-1
121.4776,31.2453,-1
121.4781,31.2443,-1
121.4785,31.2435,-1
121.479,31.2425,-1
121.478,31.242,-1
121.4756,31.2413,-1
121.4736,31.2408,-1
121.4716,31.2405,-1
121.4706,31.24,-1
121.4685,31.2395,-1
121.4663,31.2383,-1
121.4645,31.2375,-1
121.4626,31.2368,-1
121.4613,31.2358,-1
121.462,31.2341,-1
121.4625,31.2298,-1
121.4633,31.2273,-1
121.4656,31.225,-1
121.4666,31.2195,-1
121.466,31.2168,-1
121.4663,31.2141,-1
121.468,31.2115,-1
121.4691,31.2085,-1
121.4703,31.2056,-1
121.4713,31.2026,-1
121.4723,31.2,-1
121.4736,31.1973,-1
121.4751,31.1943,-1
121.4763,31.1911,-1
121.4775,31.1881,-1
121.4796,31.1826,-1
121.4795,31.1798,-1
121.4735,31.1756,-1
121.474,31.1721,-1
121.477,31.165,-1
121.4776,31.1633,-1
121.479,31.1601,-1
121.4811,31.154,-1
121.4831,31.1485,-1
121.4836,31.147,-1
121.4836,31.147,-1
121.4846,31.1466,-1
121.4851,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1475,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.4848,31.1473,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.485,31.1475,-1
121.4856,31.1471,-1
121.4866,31.147,-1
121.4886,31.1475,-1
121.4898,31.1478,-1
121.491,31.148,-1
121.4923,31.1483,-1
121.4935,31.1486,-1
121.4931,31.1498,-1
121.4928,31.1515,-1
121.493,31.1525,-1
121.4975,31.1533,-1
121.4995,31.1538,-1
121.5021,31.1543,-1
121.5043,31.1546,-1
121.5063,31.1553,-1
121.5076,31.1546,-1
121.5093,31.1531,-1
121.5113,31.154,-1
121.5131,31.155,-1
121.5148,31.1553,-1
121.516,31.1561,-1
121.5173,31.1568,-1
121.5168,31.1578,-1
121.5168,31.16,-1
121.517,31.1611,-1
121.5181,31.1613,-1
121.5193,31.1616,-1
121.5213,31.1621,-1
121.5238,31.1626,-1
121.5268,31.1638,-1
121.529,31.1646,-1
121.5333,31.1663,-1
121.5353,31.1671,-1
121.534,31.1688,-1
121.5325,31.1701,-1
121.5313,31.1711,-1
121.5318,31.1726,-1
121.5331,31.173,-1
121.5346,31.1733,-1
121.5356,31.1736,-1
121.5356,31.1736,-1
121.5356,31.1736,-1
121.5356,31.1736,-1
121.535,31.1735,-1
121.533,31.173,-1
121.5313,31.1725,-1
121.531,31.1718,-1
121.5295,31.1695,-1
121.527,31.1688,-1
121.5245,31.1681,-1
121.5246,31.1671,-1
121.527,31.164,-1
121.5245,31.163,-1
121.5226,31.1625,-1
121.5216,31.1623,-1
121.5195,31.1618,-1
121.5185,31.1615,-1
121.5173,31.1611,-1
121.5166,31.1603,-1
121.5168,31.1588,-1
121.517,31.1573,-1
121.5153,31.156,-1
121.5135,31.155,-1
121.5123,31.1545,-1
121.5113,31.154,-1
121.51,31.1535,-1
121.5085,31.1528,-1
121.5076,31.1545,-1
121.5063,31.1553,-1
121.5045,31.1548,-1
121.5028,31.1545,-1
121.5008,31.1541,-1
121.4996,31.154,-1
121.4976,31.1533,-1
121.4955,31.153,-1
121.4931,31.1525,-1
121.492,31.1523,-1
121.489,31.1508,-1
121.4896,31.1493,-1
121.4901,31.148,-1
121.4888,31.1475,-1
121.4873,31.1471,-1
121.4861,31.147,-1
121.4855,31.1475,-1
121.4861,31.147,-1
121.4875,31.1471,-1
121.4888,31.1475,-1
121.49,31.1478,-1
121.4913,31.1481,-1
121.4936,31.1486,-1
121.4938,31.1486,-1
121.4938,31.1486,-1
121.4898,31.1478,-1
121.485,31.1466,-1
121.484,31.1471,-1
121.48,31.1581,-1
121.48,31.1581,-1
121.4768,31.1655,-1
121.475,31.177,-1
121.4783,31.1863,-1
121.4741,31.197,-1
121.4693,31.2085,-1
121.4675,31.2248,-1
121.47,31.225,-1
121.4733,31.2266,-1
121.4733,31.2266,-1
121.4743,31.2271,-1
121.4756,31.2273,-1
121.4761,31.226,-1
121.477,31.2231,-1
121.478,31.2211,-1
121.4791,31.2193,-1
121.4798,31.218,-1
121.4803,31.2171,-1
121.4813,31.2173,-1
121.4815,31.2175,-1
121.4825,31.2175,-1
121.4835,31.2161,-1
121.4845,31.2163,-1
121.4856,31.2165,-1
121.4876,31.217,-1
121.4898,31.217,-1
121.491,31.217,-1
121.4923,31.217,-1
121.4933,31.2175,-1
121.4938,31.2185,-1
121.4946,31.2186,-1
121.4956,31.2186,-1
121.5008,31.2183,-1
121.497,31.212,-1
121.4921,31.215,-1
121.4933,31.2136,-1
121.4933,31.2135,-1
121.4936,31.2125,-1
121.4931,31.2105,-1
121.4916,31.2106,-1
121.4915,31.2118,-1
121.4916,31.2133,-1
121.4913,31.2148,-1
121.4926,31.2146,-1
121.4941,31.2133,-1
121.4953,31.2131,-1
121.4966,31.212,-1
121.4961,31.2108,-1
121.4943,31.2095,-1
121.4916,31.2083,-1
121.4896,31.2066,-1
121.4896,31.2065,-1
121.4853,31.2036,-1
121.4821,31.2025,-1
121.4768,31.2006,-1
121.475,31.2001,-1
121.475,31.2001,-1
121.4596,31.1935,-1
121.4481,31.1878,-1
121.4303,31.1821,-1
121.4303,31.1765,-1
